,cistern,workingComputers,directivesTeachers,classSize_5,roomQuality,mt_readTeachers,carrMagisterial,meanAge_2,classSize_6,students1,nivelCarrMagis,sexRatio_students,mt_speakStaff,meanAge_3,classSize_prim,graduateTeachers,margina,mt_readStaff,totalGirls,totalTeachers,preschoolAttendance,disabilitiesStudents,extraFacilities,safety,p_mat_std,cct
4570,1.0,1.0,1.0,6.5,2.0,0.75,0.1875,7.180357000000001,6.0,7.5,0.1875,0.15062688,0.375,8.0530844,6.4791665,0.375,2,0.375,19.0,1.0,0.91011906,0.0065789474,1,7,-0.62587535,30DPB0679X
4571,0.0,1.0,1.0,7.75,1.4,0.5,0.5,7.2393351,7.125,7.125,1.0625,0.099205784,0.1875,8.3132439,7.354166499999999,0.0,3,0.25,22.375,1.0,0.98214287,0.0,2,2,0.12025533,30DPB0680M
4572,1.0,0.5,0.0,22.25,1.6,0.89299244,0.49450549,7.3424106,18.1875,40.25,0.91071427,0.11784053,0.72046703,8.5634117,20.34375,0.22253788,2,0.72046703,112.125,11.25,0.96135265,0.051704332,4,5,-0.40221632,30DPB0685H
4573,1.0,0.58589744,0.375,8.5,1.2,1.0,0.63749999,6.8701682,7.75,9.125,1.475,0.048823539000000006,0.82916665,7.9813638,8.604167,0.38750002,2,0.82916665,26.125,4.875,0.86363637,0.027366914,0,0,0.18607567,30DPB0687F
4574,0.0,0.49264957700000006,0.5,10.0,2.0,1.0,0.37619048,6.7988906,10.0,11.875,1.0535715,0.098553874,0.83690476,8.1482048,10.770833,0.54166669,2,0.83690476,28.75,5.25,0.99305558,0.0033088236,2,0,-0.22489065,30DPB0688E
4575,0.0,0.696428573,1.0,16.125,1.0,1.0625,0.25624999,7.800324400000001,13.25,29.5,0.25624999,0.08483450099999999,0.75,9.126602199999999,21.25,0.35416669,4,0.77499998,62.375,3.375,0.54342818,0.0024256902,0,0,-0.32619435,30DPB0690T
4576,0.0,0.633333334,1.0,4.75,1.8,1.0,0.25,7.7794642000000005,4.125,6.375,1.0,0.17288895,0.375,8.752579699999998,5.4791665,0.16666667,1,0.375,17.875,0.75,0.30416667,0.010714286000000002,0,1,-0.33281007,30DPB0691S
4577,0.0,0.568888891,1.0,2.75,1.3399999999999999,0.0,0.0,7.0625,3.0,2.5,0.0,0.1122114,0.0,8.125,2.9285715,0.14642857199999998,1,0.0,11.125,0.0,0.5714286,0.05027587,1,0,-1.5965327,30DPB0692R
4578,0.0,0.614999998,1.0,6.2857141,1.6,1.0,0.25,7.447278999999999,6.714285899999999,4.375,0.5,0.07637272,0.5625,8.259353599999999,4.4166665,0.0,2,0.5625,18.0,1.375,0.83333331,0.011175115,2,0,-0.38563263,30DPB0693Q
4579,0.0,0.55,1.0,5.125,1.6,1.0,0.0625,7.191269900000001,5.0,4.75,0.0625,0.19312677,0.5,8.3547621,5.3958335,0.125,2,0.5,13.75,1.0,0.97500002,0.0,2,0,-0.85887343,30DPB0694P
4580,0.0,0.3,1.0,2.25,1.44,0.0,0.0,6.75,1.75,0.875,0.0,0.12569445,0.0,8.125,2.1666667,0.675,2,0.0,4.125,0.0,0.33333334,0.0,0,0,-0.55802238,30DPB0697M
4581,0.0,0.296153843,1.0,6.75,1.4,1.0,0.375,6.9729166,5.875,4.625,0.4375,0.1944052,0.5,8.1043158,5.6904764000000005,0.375,2,0.5,13.75,1.0,0.93650794,0.0,0,0,-0.26534715,30DPB0699K
4582,1.0,0.325000003,1.0,4.1428571000000005,1.4,1.0,0.15625,6.833333500000001,4.5,3.875,0.625,0.090919502,0.1875,7.944047500000001,3.9666667,0.875,2,0.1875,12.375,0.625,0.75,0.0,1,0,-0.56844312,30DPB0703G
4583,0.0,0.0,1.0,13.0,1.4,1.0,0.25,7.4861317,9.75,13.0,0.29166669,0.17662035,0.58333337,8.522665,12.395833,0.5625,1,0.58333337,34.625,1.75,0.86191154,0.019745979,1,3,-1.1740892,30DPB0704F
4584,1.0,1.0,1.0,6.0,1.2,0.85714287,0.0,7.106944599999999,5.75,7.625,0.0,0.21858875,0.4375,8.1754961,6.5416665,0.14285715,1,0.375,15.25,0.875,0.94155842,0.0078431377,1,4,-0.57307756,30DPB0706D
4585,1.0,1.0,1.0,7.875,1.4,1.0,0.1875,7.552083500000001,7.25,8.375,0.1875,0.15656072,0.5,8.8717756,8.229167,0.0,1,0.5,27.875,1.0,0.7027778,0.010555556,0,1,-0.6281026,30DPB0707C
4586,1.0,0.6,1.0,4.125,1.4600000000000002,1.0,0.6875,8.028514900000001,3.375,9.5,0.6875,0.1377047,0.1875,9.4796629,5.9375,0.0,1,0.1875,21.375,0.375,0.61042809,0.035535645,1,1,-1.1421214,30DPB0708B
4587,0.0,0.7500000050000001,0.0,26.625,1.6,1.3125,0.033482142,7.4779034,23.5,31.625,0.033482142,0.10993471,0.86383927,8.5740242,25.520834,0.20833334,1,0.86383927,88.25,5.75,0.82973588,0.014045338999999999,1,0,0.20587741,30DPB0709A
4588,0.0,0.685000003,0.375,15.75,1.3,0.875,0.038690478,7.712587400000001,15.0,17.125,0.11011905,0.10647362,0.72619045,8.949346499999999,16.3125,0.050000000999999995,1,0.72619045,53.375,5.625,0.86547619,0.015700376000000002,1,3,-0.50918341,30DPB0710Q
4589,0.0,0.45,1.0,10.625,1.4,1.125,0.22916667,7.0251102,9.75,8.375,0.29166669,0.09031482800000001,0.70833337,8.2632265,9.8125,0.0,2,0.70833337,27.0,1.875,1.0,0.0,2,2,-1.0613333,30DPB0714M
4590,0.7,0.433333338,1.0,3.125,1.4,1.0,0.0,6.8422618,3.1428571,2.75,0.0,0.15501443,0.1875,7.914583199999999,2.8888887999999997,0.0,1,0.1875,8.75,0.375,1.0,0.0,2,0,-0.80716789,30DPB0717J
4591,0.0,0.477500008,0.75,10.875,1.4,1.0,0.54166669,7.026279,10.375,10.875,1.4,0.068501987,0.77499998,8.2359896,10.979167,0.47499999,2,0.77499998,34.625,3.75,1.0,0.0,2,6,0.021788857999999998,30DPB0720X
4592,0.0,0.8177777800000001,1.0,1.8571428,1.6,1.0,0.375,7.416666499999999,2.0,1.25,0.6875,0.35535714,0.1875,8.166667,1.75,1.0,2,0.1875,4.125,0.375,0.40000001,0.0,1,2,0.067433596,30DPB0722V
4593,0.0,0.375,0.0,25.395834,1.0,0.14114584,0.0,7.3657184,22.25,56.75,0.0,0.13843256,0.11045124,8.5233049,23.652777,0.034002977999999996,1,0.11045124,169.0,13.625,1.0,0.0,2,0,-1.0074781,30DPB0724T
4594,0.0,0.6571428619999999,0.0,20.75,1.2,1.0,0.43973213,7.335710499999999,17.75,23.625,0.57366073,0.19500335,0.83258927,8.468660400000001,21.947916,0.17857143,1,0.83258927,61.125,6.125,0.72952318,0.0009765625,3,1,-0.89657217,30DPB0725S
4595,0.0,0.8000000029999998,1.0,8.375,1.48,0.9375,0.0,7.1517992,8.5,8.5,0.0,0.09188208,0.52083337,8.1332073,8.8125,0.125,1,0.52083337,26.0,1.5,0.94047618,0.0096822381,0,0,-0.5055939,30DPB0726R
4596,0.0,0.2,1.0,2.875,1.6600000000000001,0.0,0.5,7.506249900000001,3.0,3.375,0.5,0.15353535,0.0,8.8604164,2.9791665000000003,0.62857143,1,0.0,9.625,0.0,0.66666669,0.0,1,0,-0.95515656,30DPB0727Q
4597,0.0,0.558333334,1.0,8.375,1.4,0.4375,0.041666668,6.988244099999999,8.5,7.625,0.041666668,0.067473978,0.25,8.007936500000001,7.916666499999999,0.0,2,0.25,22.625,1.25,0.64519233,0.014278455,2,1,-0.57780498,30DPB0729O
4598,1.0,0.729946584,0.0,25.375,1.2,0.82395834,0.2691288,7.0268597999999995,24.8125,33.5,0.74665403,0.072909385,0.66035354,8.1337585,24.739584,0.20391865,2,0.66035354,104.375,7.875,0.97226334,0.0057599088,2,1,0.55862403,30DPB0730D
4599,1.0,0.33333334,1.0,10.125,2.0,1.0,0.65625,7.090277700000001,10.5,9.875,2.28125,0.09420637800000001,0.625,8.0556545,10.0625,0.3125,2,0.625,30.5,2.5,0.96249998,0.028123334,2,3,-0.48640734,30DPB0732B
4600,1.0,0.8,1.0,4.5,1.4,0.0,0.0,7.4833336,4.4285712,6.0,0.0,0.4089421,0.0,9.117857,5.1428571,0.305000002,1,0.0,10.25,0.0,0.85714287,0.0,1,0,-1.1659087,30DPB0737X
4601,0.0,0.0,0.0,23.166666,1.6,0.92513734,0.24561012,7.1515584,23.333334,56.0,0.50840777,0.076151051,0.83839285,8.3247929,24.982639000000002,0.22770147,2,0.86183035,165.875,13.625,0.91799009,0.037563458,1,4,-0.91082311,30DPB0738W
4602,0.0,0.366666669,1.0,5.875,1.44,1.0,0.0,7.9279760999999995,5.0,7.375,0.0,0.16032751,0.5,8.9955359,6.604166499999999,0.0,1,0.5,21.5,0.75,0.071428575,0.0032894737,1,0,0.29885045,30DPB0739V
4603,0.0,0.0,1.0,11.125,1.4,1.0,0.20833334,7.4426947,10.625,16.25,0.20833334,0.1391404,0.58333337,8.7595043,13.395832999999998,0.0,2,0.58333337,37.75,1.75,0.68657255,0.005588161800000001,1,2,-0.71919888,30DPB0740K
4604,0.0,0.275,1.0,5.25,1.4,1.0,0.5,7.001835300000001,5.25,6.375,1.0625,0.1402849,0.5,8.4044638,6.3541665,0.75,2,0.5,19.875,1.0,1.0,0.017015615,1,0,-0.55306643,30DPB0741J
4605,1.0,0.320430112,1.0,9.75,1.4,1.0,0.0,7.1082311,8.875,10.25,0.0,0.042975396,0.625,8.5104227,10.625,0.0,2,0.625,35.625,1.75,0.93884242,0.0,1,0,-0.66959065,30DPB0742I
4606,0.0,1.0,1.0,7.0,1.6,1.0,0.5625,7.6335315999999995,6.125,9.75,1.8125,0.1114682,0.5,9.0559826,9.0,0.125,1,0.5,28.5,1.0,0.92163461,0.0,1,2,-0.45075299999999996,30DPB0743H
4607,0.0,1.0,0.125,23.0,1.4,1.0,0.4280754,7.612104400000001,19.75,33.0,0.96651787,0.1405547,0.75248015,8.8379974,26.3125,0.29642859,2,0.75248015,82.0,6.125,0.75232941,0.0,5,3,0.12143567,30DPB0745F
4608,1.0,0.0,1.0,6.625,1.52,1.0,0.3125,7.289387700000001,7.125,7.5,1.3125,0.14831831,0.5,8.2056551,7.020833500000001,0.75,2,0.5,19.625,1.0,0.984375,0.011631053,2,2,0.14980182,30DPB0747D
4609,1.0,0.0,1.0,8.625,1.6,1.0,0.125,7.107992200000001,8.5,10.375,0.20833334,0.10250555,0.66666669,8.313358299999999,9.6875,0.25,2,0.66666669,31.5,2.0,0.96875,0.0,0,0,-0.16819158,30DPB0748C
4610,0.0,0.4,1.0,6.375,1.4,1.0,0.25,7.454861200000001,5.25,8.75,0.5,0.10154476,0.5,8.4362106,7.5,0.0,2,0.5,23.25,1.0,0.77973485,0.0,2,1,-0.23955712,30DPB0749B
4611,1.0,0.525,1.0,5.75,1.2,1.0,0.0,7.126835300000001,5.25,6.25,0.0,0.25899008,0.5,8.3434525,6.25,0.0,1,0.5,14.0,1.0,0.20138889999999998,0.0,1,2,-0.53726679,30DPB0750R
4612,0.0,0.852380958,1.0,5.375,1.2,1.0,1.0,6.7321429,5.125,3.5,2.875,0.082929328,0.5,7.867346799999999,5.1666669999999995,0.25,2,0.5,13.375,1.0,1.0,0.0,0,0,-0.12176579,30DPB0752P
4613,0.0,0.8888889000000001,0.0,22.5,1.2,1.0,0.40224361,7.283724799999999,21.4375,42.25,0.81451464,0.033032183,0.82609892,8.424988699999998,22.072916,0.37973484,3,0.82609892,131.5,11.75,0.75886637,0.0008882367999999999,4,5,-0.079166055,30DPB0754N
4614,1.0,1.0,1.0,10.0,1.6,1.0,0.0,7.3679380000000005,7.625,14.125,0.0,0.13857162,0.625,8.586378100000001,10.9375,0.0,1,0.625,41.375,1.75,0.3260965,0.005842944599999999,1,1,-1.1973642,30DPB0756L
4615,0.0,0.0,1.0,6.4285712,1.4,0.85714287,0.0,7.393544199999999,5.0,6.75,0.0,0.15144849,0.375,8.6580353,6.5952382,0.0,1,0.375,20.5,0.875,0.60357141,0.0,2,0,-0.51779026,30DPB0757K
4616,0.0,0.833333334,1.0,5.5999999,1.2,0.0,0.0,7.3035712,3.0,5.375,0.0,0.22119409,0.0,8.2507439,3.5,0.360714287,1,0.0,9.125,0.0,0.48720238,0.0089285718,0,2,0.18230879,30DPB0758J
4617,0.0,0.550000003,1.0,9.625,1.2,1.0,0.41666669,7.2450475999999995,9.25,13.625,0.875,0.10808279,0.64583337,8.5774145,11.75,0.1875,1,0.64583337,37.75,1.875,0.96577382,0.0,1,0,-1.1068923000000002,30DPB0759I
4618,0.0,0.675,1.0,5.625,1.6,1.0,0.0,7.041666499999999,5.75,4.125,0.0,0.11674107,0.4375,8.166667,5.0416665,1.0,1,0.4375,15.5,0.875,1.0,0.0,1,1,-0.89937627,30DPB0760Y
4619,1.0,0.614473683,1.0,3.375,1.8,1.0,0.0,7.443452400000001,3.625,2.875,0.0,0.25838295,0.3125,8.6125002,3.3571428999999995,0.40000001,2,0.3125,9.375,0.625,1.0,0.0059523811,1,1,-0.56169713,30DPB0762W
4620,0.0,0.0,1.0,3.1428571,1.8,0.0,0.5,7.0888891,3.1428571,1.125,0.5,0.22083333,0.0,8.0900002,1.9361904700000003,0.564285715,2,0.0,5.125,0.0,1.0,0.0,1,0,-0.94040465,30DPB0763V
4621,0.0,0.716666669,1.0,2.75,1.6,1.0,0.09375,7.2937498,2.75,2.75,0.09375,0.38467264,0.46875,8.291667,2.75,0.125,2,0.46875,6.125,1.0,1.0,0.016666668,1,5,-0.14708525,30DPB0764U
4622,1.0,0.5166666679999999,1.0,2.8333333,1.8,1.0,0.875,7.085416800000001,3.0,2.5,1.6875,0.12857144,0.25,8.4547615,2.5833334999999997,1.0,1,0.25,8.0,0.5,0.97500002,0.0,0,0,-1.1540511,30DPB0765T
4623,1.0,0.0,1.0,2.5,1.0,0.0,0.75,7.0476189,2.125,1.75,1.0,0.17559524,0.0,7.9375,2.5,0.9041666660000001,2,0.0,7.375,0.0,0.83333331,0.0,1,3,0.37838593,30DPB0766S
4624,1.0,0.0,0.0,30.608334000000003,1.2,0.86666667,0.080159433,7.522145299999999,27.283333000000002,171.625,0.12909307,0.15435955,0.79439843,8.7472601,29.551810999999997,0.32388976,1,0.78368413,433.875,26.875,0.86195409,0.0,2,1,-0.10834658,30DPB0767R
4625,0.0,1.0,1.0,4.5,1.6,1.0,0.375,7.146279799999999,4.125,5.75,1.25,0.11463183,0.0625,8.247916199999999,5.1875,1.0,2,0.0625,15.75,0.125,0.5,0.0,1,0,0.10205009,30DPB0768Q
4626,0.0,0.608333334,1.0,7.0,1.2,0.25,0.0,7.599323700000001,6.875,7.5,0.0,0.20992193,0.125,8.8473215,7.458333500000001,0.0,3,0.125,21.75,1.0,0.91269839,0.0035714286,3,1,-0.90851015,30DPB0769P
4627,0.0,0.643333333,0.125,20.625,1.3599999999999999,1.0,0.095238097,7.5867124000000015,18.75,27.5,0.095238097,0.11443117,0.86086309,8.8202629,22.583334,0.6654762,1,0.86086309,73.0,6.25,0.70505208,0.01149171,1,1,-0.29801336,30DPB0770E
4628,0.0,0.593333336,1.0,10.375,1.6,1.0,0.83333337,7.076397900000001,10.875,9.25,3.5833334999999997,0.069709152,0.66666669,8.1860571,10.145833,0.0,1,0.66666669,28.875,2.375,0.97857141,0.0046312176,0,4,0.023471795,30DPB0771D
4629,0.0,0.387096775,1.0,4.0,1.6,1.0,0.0,7.2166667,4.1428571000000005,2.625,0.0,0.14919873,0.28125,8.5976191,3.7142856,0.0,2,0.28125,12.625,0.625,0.89999998,0.0,1,2,-0.94290662,30DPB0772C
4630,0.5,0.5,1.0,27.25,2.0,0.83333331,0.0,7.447943700000001,23.0,37.0,0.0,0.097028457,0.25,8.7000456,30.833332000000002,0.0,1,0.20833333,97.125,1.5,0.94853169,0.00083892618,0,0,-1.2978026000000003,30DPB0773B
4631,0.0,1.0,1.0,10.375,1.4,0.875,0.33333334,7.435579300000001,9.75,13.375,0.41666669,0.11064596,0.375,8.6861095,12.020833,0.875,1,0.375,37.75,1.375,0.89902097,0.0074934871,2,0,-1.1895744,30DPB0774A
4632,0.0,0.611818182,1.0,9.25,1.6,1.0,0.64583337,7.2832603,9.25,7.875,1.1458334,0.10299937,0.47916669,8.486830699999999,9.145833,0.5,1,0.47916669,28.5,1.375,0.75,0.0,2,1,-0.30817723,30DPB0775Z
4633,0.0,0.640476194,1.0,5.75,1.6,1.0,0.75,7.3139882,5.0,5.5,1.1875,0.10246974,0.5625,8.4172621,5.5625,0.5625,1,0.5625,16.25,1.375,0.875,0.0,2,5,-1.0593301000000002,30DPB0776Z
4634,0.0,0.0,1.0,4.0,1.2,0.0,0.375,7.09375,4.4285712,3.0,0.75,0.17063493,0.0,8.03125,3.3888887999999997,0.75,2,0.0,8.125,0.0,0.67708331,0.0,1,0,-0.26815176,30DPB0777Y
4635,1.0,0.43666667100000006,1.0,3.5,1.2,0.0,0.5,7.476388900000001,3.25,4.0,0.5,0.11485806,0.0,8.711805300000002,3.8809524,0.369166666,2,0.0,13.0,0.0,0.78571427,0.0,2,5,-0.43915048,30DPB0778X
4636,0.0,0.6666666680000001,1.0,5.25,1.6,1.1666666,0.0,7.3791666,4.875,5.0,0.0,0.1588475,0.5,8.5815477,5.1875,0.0,1,0.5,16.375,1.375,0.41874999,0.0,0,0,-1.008177,30DPB0780L
4637,0.0,0.0,1.0,11.0,1.2,1.0,0.44791669,7.558649099999999,9.125,18.25,0.6875,0.1121843,0.69791669,8.9850063,13.604167000000002,0.14285715,2,0.69791669,43.875,2.125,0.79376507,0.002688172,1,2,-0.442334,30DPB0781K
4638,0.0,0.366666669,1.0,2.875,1.8,0.0,0.0,6.9375,2.875,2.625,0.0,0.15654138,0.0,7.871527700000001,2.8541665000000003,0.85,2,0.0,8.25,0.0,0.65625,0.0,0,1,-0.12485451,30DPB0782J
4639,0.0,0.75,1.0,7.75,1.4,0.71428573,0.0,7.3732953,6.625,8.375,0.0,0.20096464,0.4375,8.745421400000001,8.0625,0.42857143,1,0.3125,20.875,0.875,0.75,0.0056818184,1,0,-0.98249775,30DPB0783I
4640,1.0,0.516666668,1.0,3.1428571,1.56,0.0,0.5,7.5666666,3.1428571,3.0,1.0,0.19131945,0.0,8.447917,2.6333333999999997,0.43428572,1,0.0,9.0,0.0,0.33333334,0.055208333,1,0,-0.061304687999999996,30DPB0784H
4641,1.0,0.0,1.0,6.625,1.6,0.875,0.1875,7.414434399999999,6.25,6.625,0.75,0.30284745,0.4375,8.7624998,7.0625,0.0,1,0.4375,16.25,1.0,0.6111111,0.023694037999999997,1,1,-0.75207734,30DPB0785G
4642,0.0,0.716666668,1.0,5.0,1.4,1.0,0.0,7.5793157,4.25,6.625,0.0,0.18677571,0.25,8.6697922,5.4583335,0.0,1,0.25,15.75,0.5,0.18333334,0.0,0,2,-0.40937984,30DPB0787E
4643,0.0,0.0,1.0,6.875,1.8,1.0,0.0,7.5988784,6.75,7.0,0.0,0.12681279,0.5,8.746527699999998,7.6041669999999995,0.0,2,0.5,23.75,1.0,0.85843253,0.0,2,2,0.1035371,30DPB0788D
4644,1.0,0.6269047650000001,0.5,22.9375,1.0,0.95833331,0.29151785,7.3484488,19.5,37.0,0.33839285,0.073303536,0.81785715,8.454839699999999,24.041666,0.39980161,3,0.81785715,88.625,6.625,0.69819331,0.0033749852,1,1,-0.31355029,30DPB0790S
4645,1.0,1.0,1.0,7.625,1.38,1.0,0.0,7.1655774,6.625,7.75,0.0,0.24268648,0.5,8.4627619,8.583333,0.0,1,0.5,23.125,1.0,0.84375,0.0,1,0,-1.0370318,30DPB0792Q
4646,0.0,0.6267806260000001,1.0,4.75,1.2,1.0,0.125,7.342487299999999,5.1428571,7.5,0.625,0.13508274,0.25,8.4916668,6.2142859,0.75,2,0.25,16.75,0.5,0.52976191,0.01429878,0,1,-0.028821491,30DPB0793P
4647,0.0,0.823333335,1.0,9.875,1.4,1.125,0.0,7.4995556,8.75,12.25,0.0,0.19613683,0.625,8.746212,10.416667,0.0,1,0.625,30.875,1.375,0.49496338,0.0,1,0,-0.88174605,30DPB0794O
4648,1.0,0.46666666799999995,1.0,3.125,1.8,1.0,0.375,7.793551400000001,2.5,6.0,0.375,0.29851496,0.25,9.1989079,4.8333335,0.0,1,0.25,12.25,0.5,0.25,0.0,0,0,-1.2874063999999998,30DPB0795N
4649,0.0,0.0,1.0,6.125,1.2,1.0,0.125,7.668498,5.75,6.25,0.125,0.22176424,0.5,8.682051699999999,6.791666499999999,0.25,2,0.5,17.875,1.0,0.20952381,0.018008651,0,1,-0.36249891,30DPB0796M
4650,0.0,0.350000002,1.0,7.0,1.3399999999999999,1.0,0.125,7.6811509000000004,5.5,9.875,0.125,0.20053191,0.5,9.3193913,8.125,0.25,1,0.5,25.0,1.0,0.77232146,0.0,0,0,-1.3968079,30DPB0797L
4651,0.0,1.0,1.0,5.875,1.6,1.0,0.0,7.588541499999999,5.375,7.625,0.0,0.18988277,0.4375,8.772321699999999,6.5625,0.0,1,0.4375,19.75,0.875,0.85416669,0.006756756899999999,1,5,-1.4651003999999999,30DPB0798K
4652,0.0,0.0,1.0,12.0,1.4599999999999997,1.0,0.375,7.3208151,11.25,14.75,0.5,0.13920403,0.70833337,8.629522300000001,13.5,0.083333336,2,0.70833337,38.625,2.5,0.89764196,0.014895833999999998,3,0,-0.8815583,30DPB0799J
4653,0.0,0.526402069,1.0,10.5,1.4,1.0,0.0,7.3750062000000005,9.0,13.625,0.0,0.10214633,0.66666669,8.736913699999999,11.229167,0.125,5,0.66666669,35.5,2.0,0.82714367,0.0,1,2,-0.81149191,30DPB0800I
4654,0.0,0.575,1.0,13.125,1.6,1.0,0.035714287000000004,7.287615299999999,11.1875,32.625,0.035714287000000004,0.08602538,0.80565476,8.516157199999999,15.854167000000002,0.16666667,1,0.80565476,80.5,3.875,0.73995906,0.017478896,1,0,-0.39870188,30DPB0801H
4655,0.0,0.475000003,1.0,3.25,2.0,1.0,0.25,7.1895833,2.75,4.0,0.25,0.098405071,0.0625,8.4020834,3.6458334999999997,0.0,2,0.0625,14.625,0.125,1.0,0.0,1,0,-0.96479136,30DPB0802G
4656,1.0,0.0,1.0,8.0,1.6,1.0,0.25,6.997853299999999,7.375,9.0,0.5,0.084105223,0.625,8.124566999999999,8.0625,0.375,2,0.625,23.25,1.75,0.83779764,0.0,0,2,-0.54386622,30DPB0803F
4657,1.0,0.33333334,0.125,27.3125,1.6,0.86458331,0.33537298,6.9547429,25.5,47.625,0.68407637,0.072665885,0.91091204,8.0693493,26.145834,0.052083335999999994,2,0.79727566,140.625,11.625,0.97957087,0.0031776371999999997,3,1,-0.09278449400000001,30DPB0804E
4658,1.0,1.0,0.0,25.041666,1.6,1.0,0.26741812,7.163910400000001,25.125,65.5,0.46286091,0.11058427,0.92704427,8.378336000000001,25.819445,0.31404534,3,0.92704427,176.0,14.5,0.96931601,0.0037375619000000002,0,1,-0.073146574,30DPB0805D
4659,0.0,0.0,0.125,25.1875,1.4,1.0,0.30378789,7.109018300000001,24.1875,35.125,1.2940656000000001,0.06423869,0.89835858,8.197543099999999,27.166665999999996,0.35347223,4,0.89835858,109.375,8.875,0.81932771,0.0060334507999999995,0,3,-0.45437929,30DPB0806C
4660,0.0,0.536746035,0.0,18.6875,1.0,1.0,0.31808817,7.0390606,21.6875,30.75,0.55845892,0.090930656,0.8810546999999999,8.1774817,20.71875,0.20597944,2,0.8810546999999999,94.75,10.0,0.98349565,0.045196839,1,3,-0.30715156,30DPB0807B
4661,1.0,1.0,0.0,15.75,1.6,1.0,0.53223443,7.090770699999999,14.833333999999999,21.125,0.87399268,0.11145583,0.91797161,8.2900057,14.211804999999998,0.27811772,2,0.91797161,81.5,12.5,0.99537039,0.007029929200000001,2,2,0.54718703,30DPB0810P
4662,0.0,0.0,1.0,7.5,1.2,1.0,0.083333336,7.0245538,7.625,6.875,0.16666667,0.13564652,0.58333337,8.1814938,7.6875,0.1875,2,0.58333337,19.625,1.5,0.97916669,0.0,2,0,0.084694684,30DPB0811O
4663,0.0,0.0,1.0,9.0,1.4,0.875,0.22916667,7.0052304,9.875,12.125,0.22916667,0.092329845,0.52083337,8.2279234,10.291667,0.0625,2,0.52083337,28.75,1.625,1.0,0.0,3,2,-0.55488467,30DPB0813M
4664,0.0,0.0,1.0,8.125,1.6,0.6875,0.083333336,7.2836394,8.0,10.375,0.083333336,0.16174987,0.375,8.3715277,9.333333,0.0625,2,0.375,25.125,1.625,0.97500002,0.029017856,2,0,-0.79866046,30DPB0814L
4665,0.0,1.0,1.0,6.75,1.8,0.625,0.125,7.226736099999999,7.0,5.75,0.125,0.12375229,0.375,8.4033728,6.2083335,0.25,2,0.3125,15.625,1.0,0.97222221,0.0,3,1,-0.3049323,30DPB0815K
4666,0.0,0.0,1.0,6.25,1.6,0.75,0.0,7.25,6.25,6.5,0.0,0.19968331,0.5,8.3705359,6.1666669999999995,0.0,3,0.375,15.875,1.0,0.96428573,0.08102838700000001,6,3,-0.25079286,30DPB0816J
4667,0.0,1.0,1.0,9.25,1.4,1.0,0.16666667,7.411932000000001,8.5,11.875,0.29166669,0.098443501,0.625,8.364062299999999,10.75,0.25,1,0.625,28.5,1.75,0.35115132,0.0078125,1,1,-0.7975831,30DPB0817I
4668,0.0,0.44444444499999997,1.0,4.875,1.4,1.0,0.0625,7.150000099999999,3.375,3.875,0.0625,0.086895511,0.1875,8.255724,5.0208335,0.0,2,0.1875,16.125,0.375,0.625,0.0,0,2,-0.70520681,30DPB0819G
4669,0.0,0.6618787880000001,1.0,10.5,1.8,1.0,0.47916669,6.8771925000000005,9.875,11.0,0.83333337,0.07450865200000001,0.64583337,8.1021843,10.708333,0.0,2,0.64583337,32.25,1.875,0.80763245,0.0,1,4,-0.92245221,30DPB0822U
4670,0.0,0.33333333400000004,1.0,12.25,1.3,0.875,0.5625,8.0320768,10.0,25.5,1.5,0.18618904,0.59375,9.1460018,16.645832000000002,0.4375,1,0.59375,51.75,2.25,0.90117407,0.0038578152,0,0,0.39742884,30DPB0823T
4671,0.0,0.0,1.0,20.25,1.4,1.0,0.0625,7.366077400000001,19.5,20.625,0.0625,0.092575975,0.82499999,8.5214577,21.270834,0.050000000999999995,2,0.82499999,54.75,4.75,0.84808034,0.0,1,0,-0.65183681,30DPB0824S
4672,0.0,0.0,1.0,14.875,1.0,1.0,0.083333336,7.4503965,13.625,20.625,0.083333336,0.13879204,0.5,8.826925300000001,17.770834,0.375,1,0.5,50.375,1.5,0.48049697,0.0010869565,1,0,-0.99504721,30DPB0826Q
4673,0.0,0.572307701,1.0,6.25,1.6,1.0,0.0625,7.5138392000000005,5.5,6.125,0.125,0.24490455,0.5,8.701656300000002,6.729166499999999,0.0,2,0.5,17.875,1.0,0.32499999,0.0026041667,0,4,-0.52860087,30DPB0827P
4674,0.0,0.456666672,1.0,3.875,1.4,0.0,0.0,6.962500099999999,3.75,4.0,0.0,0.08675283199999999,0.0,7.945833199999999,3.875,0.36726190999999997,1,0.0,13.25,0.0,0.85416669,0.0,1,1,-0.88427293,30DPB0828O
4675,0.0,0.49166666699999995,1.0,5.125,1.4,0.83333331,0.0,6.9593476999999995,5.625,4.75,0.0,0.16563593,0.3125,8.2410717,5.4375,0.33333334,1,0.3125,11.75,0.75,1.0,0.0,1,4,-1.2224972,30DPB0829N
4676,0.0,0.8150000030000001,1.0,1.8,1.4200000000000002,0.0,0.125,7.1071429,1.6666666,1.125,0.125,0.19583334,0.0,8.2380953,1.54722222,0.0,1,0.0,4.25,0.0,0.89999998,0.0,1,0,-0.42593953,30DPB0830C
